____VehicleSample__
hhID,vehIDinHH,hhWt,nTrips
1035198,3,303.74908,1
___Trip_
gID,dayID,idInDay,secsFromLastTrip,numRecSteps,miles,year,month,day,hr24,min,sec,numPayloadAdjust
0,0,0,30625,9366,130.21385,2012,5,25,5,46,23,1
tStepID,payloadKg
0,0.0
speedMPH,fltGrade,recAuxKW
29.6,-0.027459051,0.0
26.4,-0.026078463,0.0
22.8,-0.025609825,0.0
17.8,-0.02562389,0.0
12.199999,-0.025705371,0.0
8.8,-0.025628863,0.0
11.5,-0.025323361,0.0
13.699999,-0.024727684,0.0
17.9,-0.023718279,0.0
23.8,-0.022155885,0.0
25.5,-0.019967156,0.0
27.5,-0.017249282,0.0
29.8,-0.014352597,0.0
32.7,-0.0117635755,0.0
35.2,-0.009735778,0.0
37.6,-0.008008826,0.0
39.3,-0.006021151,0.0
40.0,-0.003438097,0.0
41.6,-3.670106E-4,0.0
43.1,0.0029795144,0.0
44.0,0.006609086,0.0
44.6,0.010485636,0.0
44.1,0.014095446,0.0
41.7,0.016633652,0.0
38.2,0.017638952,0.0
33.9,0.017285913,0.0
30.0,0.016148563,0.0
26.1,0.0148305325,0.0
22.0,0.013739444,0.0
17.8,0.013030838,0.0
14.899999,0.012659354,0.0
12.899999,0.012481521,0.0
11.0,0.012361074,0.0
9.0,0.012229348,0.0
6.599999,0.012096547,0.0
4.0,0.012009739,0.0
1.899999,0.011983184,0.0
0.0,0.011988256,0.0
0.0,0.011996774,0.0
0.0,0.012000152,0.0
0.0,0.012000055,0.0
0.0,0.011999255,0.0
0.0,0.011998852,0.0
0.0,0.011998815,0.0
0.0,0.011998884,0.0
0.0,0.01199893,0.0
0.0,0.011998938,0.0
0.0,0.011998928,0.0
0.0,0.011998913,0.0
0.0,0.01199891,0.0
0.0,0.011998951,0.0
0.0,0.011999059,0.0
0.0,0.011999134,0.0
0.0,0.011998831,0.0
0.0,0.011997769,0.0
0.0,0.011996591,0.0
0.0,0.011998571,0.0
0.0,0.012008615,0.0
0.0,0.0120237,0.0
0.0,0.012014469,0.0
2.9,0.011924463,0.0
8.3,0.011706832,0.0
13.6,0.011329021,0.0
15.699999,0.010691252,0.0
19.1,0.009596175,0.0
23.0,0.00789217,0.0
26.0,0.005636916,0.0
27.3,0.0030812067,0.0
30.1,4.913027E-4,0.0
32.7,-0.0020249756,0.0
34.0,-0.004567799,0.0
35.6,-0.007382315,0.0
37.0,-0.010683221,0.0
39.7,-0.014388103,0.0
43.0,-0.017962644,0.0
44.8,-0.020588592,0.0
47.6,-0.021616839,0.0
50.1,-0.020943325,0.0
52.0,-0.018948384,0.0
54.1,-0.016085764,0.0
55.0,-0.012584556,0.0
55.9,-0.008640957,0.0
56.3,-0.004805137,0.0
56.5,-0.0016975921,0.0
56.7,9.7500184E-4,0.0
56.8,0.004646561,0.0
56.3,0.010401012,0.0
56.2,0.017201073,0.0
56.4,0.022119187,0.0
55.8,0.022647988,0.0
55.7,0.018680735,0.0
55.6,0.01218772,0.0
55.4,0.0052994825,0.0
53.6,-0.0011378655,0.0
53.9,-0.0076138754,0.0
50.9,-0.015109604,0.0
50.1,-0.023997802,0.0
46.7,-0.03316048,0.0
43.1,-0.04018552,0.0
38.1,-0.042937584,0.0
32.6,-0.041097376,0.0
27.4,-0.036161542,0.0
21.8,-0.030272506,0.0
15.5,-0.025192834,0.0
8.5,-0.021861905,0.0
3.299999,-0.0203213,0.0
0.0,-0.019973284,0.0
0.0,-0.020091912,0.0
0.0,-0.020232491,0.0
0.0,-0.020280784,0.0
0.0,-0.02027306,0.0
0.0,-0.02025279,0.0
0.0,-0.020240407,0.0
0.0,-0.02025501,0.0
0.0,-0.020320464,0.0
0.0,-0.020408157,0.0
0.0,-0.02032665,0.0
4.699999,-0.019738836,0.0
11.3,-0.018452786,0.0
16.3,-0.016659146,0.0
18.5,-0.014765646,0.0
23.0,-0.013076145,0.0
27.8,-0.011624897,0.0
30.8,-0.010152759,0.0
32.1,-0.008202767,0.0
36.8,-0.0053538783,0.0
39.2,-0.0014913908,0.0
41.3,0.0031004548,0.0
42.5,0.007862931,0.0
44.8,0.012108244,0.0
46.5,0.0151716545,0.0
48.3,0.016652225,0.0
50.0,0.016509477,0.0
51.2,0.014832875,0.0
52.2,0.011640711,0.0
53.1,0.00717361,0.0
54.1,0.0024860334,0.0
54.9,-5.3078076E-4,0.0
55.4,-2.524139E-4,0.0
56.0,0.0031680553,0.0
56.5,0.0073333904,0.0
56.9,0.008815987,0.0
56.9,0.0052938056,0.0
56.6,-0.002857082,0.0
56.8,-0.01250028,0.0
57.3,-0.019191317,0.0
57.8,-0.01958565,0.0
58.4,-0.01352382,0.0
59.2,-0.004068282,0.0
59.0,0.004501432,0.0
58.8,0.008842522,0.0
59.0,0.0076735057,0.0
57.8,0.0020007659,0.0
57.1,-0.005365737,0.0
55.8,-0.010933416,0.0
54.1,-0.012023171,0.0
51.7,-0.008070545,0.0
50.0,-7.9440605E-4,0.0
49.0,0.0070771775,0.0
48.6,0.013339272,0.0
48.3,0.016826775,0.0
47.4,0.017161202,0.0
46.7,0.014548077,0.0
46.1,0.009534869,0.0
45.1,0.0024807008,0.0
43.4,-0.0065772203,0.0
40.6,-0.017164785,0.0
37.0,-0.027664023,0.0
33.5,-0.03577164,0.0
31.2,-0.039718363,0.0
30.1,-0.039084505,0.0
29.4,-0.034750238,0.0
31.4,-0.028244259,0.0
31.6,-0.021075968,0.0
30.7,-0.014444254,0.0
28.1,-0.009059423,0.0
23.3,-0.004982637,0.0
17.9,-0.0018761188,0.0
12.0,5.852666E-4,0.0
8.699999,0.0026314612,0.0
7.699999,0.0044285026,0.0
9.8,0.0061372584,0.0
13.5,0.00803301,0.0
14.0,0.010321745,0.0
15.899999,0.012903062,0.0
16.9,0.015559824,0.0
19.2,0.018129405,0.0
22.7,0.020355947,0.0
25.2,0.021841725,0.0
26.9,0.022200381,0.0
30.1,0.021170985,0.0
32.6,0.018715655,0.0
32.9,0.015160448,0.0
31.7,0.011174681,0.0
28.2,0.007500389,0.0
24.2,0.0046744733,0.0
19.6,0.002899077,0.0
14.1,0.0020396158,0.0
8.3,0.0017644372,0.0
3.5,0.0017559617,0.0
2.4,0.0018432864,0.0
3.299999,0.0019824193,0.0
5.4,0.0021431716,0.0
7.5,0.0022702734,0.0
7.599999,0.0023343158,0.0
6.0,0.0023639242,0.0
5.699999,0.0026095547,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.7,0.120234676,0.0
2.099999,0.1071794,0.0
0.0,0.050335634,0.0
0.0,0.007231913,0.0
0.0,-0.007507683,0.0
0.0,-0.0057653603,0.0
0.0,-0.0015738931,0.0
0.0,2.6178767E-4,0.0
0.0,3.0495386E-4,0.0
0.0,-8.08804E-5,0.0
2.2,-2.9593182E-4,0.0
7.5,-3.1874373E-4,0.0
7.099999,-2.6538834E-4,0.0
5.099999,-2.1333189E-4,0.0
4.699999,-2.0319335E-4,0.0
4.699999,-2.0527426E-4,0.0
6.699999,-2.9123446E-5,0.0
11.899999,6.5325375E-4,0.0
16.1,0.0021455293,0.0
18.8,0.0046098204,0.0
22.6,0.008040211,0.0
27.1,0.012205206,0.0
30.2,0.016580455,0.0
30.9,0.02041334,0.0
31.9,0.022944106,0.0
32.6,0.023672853,0.0
31.8,0.022508841,0.0
30.4,0.0197216,0.0
29.2,0.015786245,0.0
32.6,0.011241072,0.0
36.4,0.006650496,0.0
38.1,0.0027188708,0.0
40.0,3.2158976E-4,0.0
42.1,1.9940338E-4,0.0
43.8,0.0025030605,0.0
45.4,0.006585508,0.0
44.6,0.011226439,0.0
43.5,0.015087101,0.0
40.7,0.01703246,0.0
38.1,0.01633463,0.0
34.8,0.012945517,0.0
30.7,0.007651522,0.0
25.5,0.001832546,0.0
19.8,-0.0031786673,0.0
15.0,-0.006709111,0.0
10.5,-0.008804083,0.0
8.199999,-0.0098861335,0.0
6.8,-0.010399619,0.0
4.8,-0.010606324,0.0
4.5,-0.010648993,0.0
4.3,-0.010654288,0.0
5.8,-0.01066535,0.0
10.899999,-0.010556729,0.0
16.5,-0.010029499,0.0
18.9,-0.008681137,0.0
22.3,-0.0061849332,0.0
26.8,-0.0025394103,0.0
31.1,0.001786622,0.0
33.1,0.005932565,0.0
35.0,0.008907229,0.0
37.7,0.009983734,0.0
39.3,0.009137225,0.0
39.4,0.0071560885,0.0
39.1,0.005115441,0.0
39.3,0.0036004565,0.0
40.4,0.002444188,0.0
41.2,0.0011303825,0.0
41.9,-7.439862E-4,0.0
42.5,-0.0034013598,0.0
42.8,-0.006943011,0.0
43.6,-0.011100796,0.0
44.1,-0.014901125,0.0
43.8,-0.016944613,0.0
43.1,-0.01638215,0.0
42.7,-0.013636064,0.0
42.0,-0.010081576,0.0
41.2,-0.007104773,0.0
40.4,-0.005434824,0.0
41.0,-0.0050593726,0.0
42.1,-0.0055152215,0.0
42.9,-0.006296689,0.0
43.2,-0.007128761,0.0
43.3,-0.007907399,0.0
43.2,-0.00841029,0.0
43.3,-0.008152425,0.0
44.2,-0.006647579,0.0
44.0,-0.0038906524,0.0
43.8,-5.1922654E-4,0.0
43.7,0.0026131028,0.0
43.4,0.0050089005,0.0
43.1,0.006670747,0.0
42.7,0.007871803,0.0
41.9,0.0089738425,0.0
41.2,0.0103580635,0.0
40.2,0.012200803,0.0
39.3,0.014176687,0.0
39.3,0.0155802965,0.0
39.3,0.015864072,0.0
39.9,0.014967278,0.0
40.5,0.013197317,0.0
39.6,0.010993045,0.0
38.4,0.008785363,0.0
37.5,0.00693462,0.0
36.6,0.005705488,0.0
35.7,0.0052233953,0.0
36.3,0.0053513804,0.0
37.6,0.005523066,0.0
38.9,0.004742135,0.0
39.1,0.0020120505,0.0
38.5,-0.0029173624,0.0
38.5,-0.009127263,0.0
38.8,-0.014904752,0.0
38.2,-0.018634493,0.0
38.0,-0.019569792,0.0
36.7,-0.018041026,0.0
35.3,-0.015069113,0.0
34.5,-0.011763912,0.0
36.0,-0.008919465,0.0
34.7,-0.006926938,0.0
32.2,-0.0058654733,0.0
31.4,-0.005589026,0.0
29.6,-0.005789647,0.0
29.3,-0.006073628,0.0
30.5,-0.006025748,0.0
32.7,-0.0052638464,0.0
34.2,-0.0035111774,0.0
35.5,-6.940868E-4,0.0
36.7,0.0029200364,0.0
38.1,0.006601661,0.0
38.9,0.009223433,0.0
38.9,0.009679277,0.0
39.2,0.0076221367,0.0
40.9,0.0039730156,0.0
42.8,5.349511E-4,0.0
44.7,-0.001135178,0.0
45.9,-6.3335674E-4,0.0
46.7,0.0013712951,0.0
46.7,0.0039603445,0.0
46.6,0.0066020433,0.0
46.1,0.009079934,0.0
44.9,0.011100277,0.0
44.4,0.012263655,0.0
43.9,0.0124968765,0.0
42.9,0.012277558,0.0
41.1,0.01214038,0.0
37.5,0.012018691,0.0
33.7,0.011333887,0.0
30.0,0.009728926,0.0
26.1,0.0075176097,0.0
21.6,0.0053931545,0.0
16.0,0.003859786,0.0
10.1,0.0030013686,0.0
5.199999,0.0026279427,0.0
2.2,0.0025057048,0.0
0.0,0.0024831397,0.0
0.0,0.002490579,0.0
0.0,0.0024994675,0.0
0.0,0.0025025303,0.0
0.0,0.0025021837,0.0
0.0,0.0025013208,0.0
0.0,0.00250094,0.0
0.0,0.0025009299,0.0
0.0,0.0025010086,0.0
0.0,0.0025010528,0.0
0.0,0.0025010586,0.0
0.0,0.0025010519,0.0
0.0,0.0025010472,0.0
0.0,0.0025010465,0.0
0.0,0.0025010465,0.0
0.0,0.0025010451,0.0
0.0,0.0025010428,0.0
0.0,0.0025010454,0.0
0.0,0.0025010621,0.0
0.0,0.0025010898,0.0
0.0,0.0025010807,0.0
0.0,0.002500934,0.0
0.0,0.002500624,0.0
0.0,0.0025005438,0.0
0.0,0.0025017522,0.0
0.0,0.0025050035,0.0
0.0,0.002507326,0.0
0.0,0.0024982153,0.0
0.0,0.0024659527,0.0
8.6,0.0024301235,0.0
15.199999,0.0024988179,0.0
18.8,0.0028973743,0.0
21.3,0.0038967433,0.0
25.5,0.0056363707,0.0
29.4,0.007885456,0.0
32.5,0.009885667,0.0
34.2,0.010579491,0.0
36.7,0.009250445,0.0
39.7,0.0060638264,0.0
42.2,0.0020694484,0.0
44.9,-0.0012983195,0.0
46.4,-0.002982571,0.0
47.7,-0.0029871217,0.0
49.3,-0.0024655384,0.0
50.7,-0.0029658456,0.0
52.3,-0.0054125446,0.0
54.0,-0.009686516,0.0
53.9,-0.014884086,0.0
52.6,-0.019727271,0.0
52.7,-0.0228849,0.0
52.5,-0.023345863,0.0
52.5,-0.020842213,0.0
52.8,-0.016046729,0.0
53.8,-0.010255323,0.0
54.9,-0.0045408187,0.0
54.0,0.0010830062,0.0
52.6,0.00753998,0.0
49.8,0.015385972,0.0
44.7,0.023757033,0.0
39.5,0.030939043,0.0
33.8,0.03571338,0.0
26.8,0.03793146,0.0
21.6,0.038188208,0.0
18.3,0.037241116,0.0
16.8,0.03559992,0.0
16.9,0.033447042,0.0
17.7,0.030741967,0.0
23.9,0.027355315,0.0
23.5,0.023329591,0.0
21.9,0.019101495,0.0
16.0,0.015298577,0.0
11.0,0.01232674,0.0
10.199999,0.010256533,0.0
8.899999,0.008919307,0.0
8.399999,0.008048378,0.0
7.4,0.00744455,0.0
7.9,0.006982275,0.0
7.599999,0.006605365,0.0
6.699999,0.006365941,0.0
8.199999,0.0063113114,0.0
10.399999,0.0064371987,0.0
10.8,0.0067740395,0.0
10.699999,0.0073780892,0.0
10.199999,0.008286319,0.0
10.399999,0.009524376,0.0
9.6,0.011113961,0.0
9.399999,0.0129777,0.0
9.3,0.014772584,0.0
7.4,0.015924122,0.0
6.199999,0.016416715,0.0
2.299999,0.019239394,0.0
2.299999,-0.11927911,0.0
5.099999,-0.100112244,0.0
6.4,-0.034518093,0.0
6.8,0.016569545,0.0
6.8,0.03748382,0.0
6.699999,0.04069093,0.0
5.9,0.040088356,0.0
5.4,0.040950887,0.0
5.9,0.04381989,0.0
5.699999,0.047180604,0.0
7.099999,0.049759362,0.0
7.9,0.05187193,0.0
11.399999,0.054119293,0.0
11.399999,0.056203194,0.0
12.3,0.057526495,0.0
16.1,0.057638828,0.0
18.4,0.056057572,0.0
20.5,0.052369855,0.0
21.3,0.04645095,0.0
21.8,0.038501296,0.0
22.1,0.0289964,0.0
22.2,0.018620107,0.0
22.3,0.008191321,0.0
22.4,-0.0014080699,0.0
22.1,-0.009344423,0.0
20.9,-0.015039092,0.0
17.2,-0.018394254,0.0
12.6,-0.019824592,0.0
10.399999,-0.019987632,0.0
10.5,-0.019431435,0.0
12.0,-0.018425457,0.0
14.3,-0.01692977,0.0
17.4,-0.014692489,0.0
18.9,-0.011492998,0.0
23.0,-0.007237339,0.0
24.9,-0.0018897809,0.0
26.9,0.0044590337,0.0
28.4,0.011427958,0.0
29.5,0.018338509,0.0
31.5,0.024465766,0.0
32.7,0.02929176,0.0
32.9,0.03248607,0.0
33.0,0.03382172,0.0
32.6,0.033225928,0.0
31.2,0.030816598,0.0
30.1,0.026798174,0.0
29.9,0.02120954,0.0
30.2,0.013831743,0.0
31.2,0.004579149,0.0
31.8,-0.0060386914,0.0
32.4,-0.016854756,0.0
32.8,-0.026382476,0.0
32.8,-0.03347232,0.0
32.6,-0.037846804,0.0
32.6,-0.040046234,0.0
32.9,-0.04092316,0.0
33.6,-0.041104544,0.0
33.9,-0.040772423,0.0
35.0,-0.03980913,0.0
37.3,-0.037980426,0.0
40.3,-0.03488421,0.0
41.5,-0.029847058,0.0
45.5,-0.022157252,0.0
46.2,-0.011638738,0.0
46.4,8.233278E-4,0.0
46.7,0.013206758,0.0
46.8,0.022938544,0.0
45.6,0.02794601,0.0
41.8,0.027565157,0.0
36.2,0.022746256,0.0
31.1,0.015448222,0.0
25.6,0.0076818094,0.0
18.9,8.865836E-4,0.0
13.0,-0.004209127,0.0
7.9,-0.0075094867,0.0
4.0,-0.0092899585,0.0
0.0,-0.009953538,0.0
0.0,-0.009995157,0.0
0.0,-0.009870107,0.0
0.0,-0.00979459,0.0
0.0,-0.00978228,0.0
0.0,-0.0097924955,0.0
0.0,-0.009800641,0.0
0.0,-0.009802694,0.0
0.0,-0.009801976,0.0
0.0,-0.009801141,0.0
0.0,-0.009800857,0.0
0.0,-0.009800892,0.0
0.0,-0.009800974,0.0
0.0,-0.00980101,0.0
0.0,-0.00980101,0.0
0.0,-0.0098009985,0.0
0.0,-0.009800987,0.0
0.0,-0.009800986,0.0
0.0,-0.009801016,0.0
0.0,-0.009801092,0.0
0.0,-0.009801141,0.0
0.0,-0.009800916,0.0
0.0,-0.009800158,0.0
0.0,-0.00979936,0.0
0.0,-0.009800866,0.0
0.0,-0.009808071,0.0
0.0,-0.009818504,0.0
0.0,-0.009810951,0.0
0.0,-0.009745831,0.0
0.0,-0.0096241925,0.0
0.0,-0.009627066,0.0
6.5,-0.010182621,0.0
11.6,-0.011672755,0.0
15.1,-0.013967702,0.0
16.5,-0.016481705,0.0
15.399999,-0.018681716,0.0
15.0,-0.02029727,0.0
13.399999,-0.021209836,0.0
16.6,-0.021353753,0.0
21.0,-0.020618306,0.0
22.3,-0.01887399,0.0
21.8,-0.01620811,0.0
17.9,-0.013073257,0.0
12.5,-0.010043776,0.0
7.199999,-0.007420892,0.0
3.7,-0.0053173,0.0
2.0,-0.0039659063,0.0
1.899999,-0.0034863793,0.0
2.4,-0.0035098724,0.0
5.5,-0.003305251,0.0
7.0,-0.002293193,0.0
5.0,-6.3823856E-4,0.0
2.599999,8.2979165E-4,0.0
0.0,0.0015351109,0.0
0.0,0.0016300178,0.0
0.0,0.001531714,0.0
0.0,0.0014545931,0.0
0.0,0.0013910455,0.0
1.899999,0.0012860065,0.0
3.0,0.0012333256,0.0
4.599999,0.0016010533,0.0
5.099999,0.0027481616,0.0
5.099999,0.004388584,0.0
5.099999,0.005723021,0.0
5.099999,0.006509166,0.0
5.199999,0.0073423823,0.0
5.3,0.008636792,0.0
5.4,0.010028395,0.0
6.0,0.011138017,0.0
7.5,0.012249068,0.0
8.699999,0.0137345325,0.0
10.3,0.015514564,0.0
12.699999,0.017407022,0.0
12.699999,0.019335195,0.0
12.5,0.021154147,0.0
12.5,0.02267737,0.0
10.399999,0.023776455,0.0
6.099999,0.02443552,0.0
3.7,0.024800958,0.0
2.299999,0.025040952,0.0
0.0,0.02519193,0.0
0.0,0.025245229,0.0
0.0,0.025241243,0.0
0.0,0.025227316,0.0
0.0,0.025220817,0.0
0.0,0.025220457,0.0
0.0,0.025221707,0.0
0.0,0.025222449,0.0
0.0,0.02522256,0.0
0.0,0.025222454,0.0
0.0,0.025222385,0.0
0.0,0.02522242,0.0
0.0,0.025222512,0.0
0.0,0.025222467,0.0
0.0,0.025221955,0.0
0.0,0.025220968,0.0
2.299999,0.025220923,0.0
2.799999,0.025225233,0.0
3.7,0.025235731,0.0
4.099999,0.025241375,0.0
3.4,0.025207542,0.0
3.299999,0.025101189,0.0
3.799999,0.02494885,0.0
4.3,0.024827821,0.0
3.2,0.024779007,0.0
0.0,0.02477837,0.0
0.0,0.02478885,0.0
0.0,0.024794549,0.0
0.0,0.024795245,0.0
0.0,0.024794351,0.0
0.0,0.024793725,0.0
0.0,0.024793584,0.0
0.0,0.024793642,0.0
0.0,0.024793688,0.0
0.0,0.024793724,0.0
0.0,0.024793852,0.0
0.0,0.024794085,0.0
0.0,0.024794059,0.0
0.0,0.024792926,0.0
0.0,0.024790317,0.0
0.0,0.024789196,0.0
0.0,0.024798278,0.0
0.0,0.024825055,0.0
0.0,0.024848111,0.0
4.4,0.02478246,0.0
7.0,0.024521481,0.0
8.199999,0.024054235,0.0
9.699999,0.023434384,0.0
10.3,0.022635527,0.0
11.3,0.021583091,0.0
13.3,0.020240089,0.0
13.899999,0.01860742,0.0
14.899999,0.016723095,0.0
15.5,0.014633591,0.0
15.3,0.012426319,0.0
15.3,0.010223149,0.0
15.8,0.008009527,0.0
15.699999,0.0056668106,0.0
14.899999,0.003164829,0.0
14.199999,5.3240755E-4,0.0
13.3,-0.002153411,0.0
12.0,-0.004688394,0.0
7.5,-0.0069495244,0.0
4.699999,-0.0089856405,0.0
4.3,-0.010623103,0.0
3.9,-0.011561446,0.0
5.199999,-0.012121042,0.0
8.399999,-0.013120974,0.0
10.699999,-0.014863282,0.0
11.199999,-0.016914789,0.0
10.1,-0.018777458,0.0
8.3,-0.02028672,0.0
5.3,-0.02152085,0.0
2.9,-0.02249134,0.0
0.0,-0.02305205,0.0
0.0,-0.023201477,0.0
0.0,-0.02315638,0.0
0.0,-0.023099346,0.0
0.0,-0.02307911,0.0
0.0,-0.023081027,0.0
0.0,-0.02308653,0.0
0.0,-0.023089021,0.0
0.0,-0.02308912,0.0
0.0,-0.023088623,0.0
0.0,-0.023088338,0.0
0.0,-0.023088295,0.0
0.0,-0.023088336,0.0
0.0,-0.023088368,0.0
0.0,-0.023088375,0.0
0.0,-0.023088371,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.023088368,0.0
0.0,-0.02308837,0.0
0.0,-0.02308837,0.0
0.0,-0.023088366,0.0
0.0,-0.023088364,0.0
0.0,-0.023088371,0.0
0.0,-0.023088392,0.0
0.0,-0.023088412,0.0
0.0,-0.02308837,0.0
0.0,-0.023088165,0.0
0.0,-0.023087876,0.0
0.0,-0.023088112,0.0
0.0,-0.023089983,0.0
0.0,-0.02309339,0.0
0.0,-0.023093088,0.0
0.0,-0.02307701,0.0
0.0,-0.023039922,0.0
4.0,-0.023023792,0.0
7.4,-0.023152571,0.0
8.899999,-0.023539051,0.0
8.3,-0.024088243,0.0
10.6,-0.024520993,0.0
13.199999,-0.024581065,0.0
15.6,-0.02404401,0.0
19.1,-0.022680338,0.0
22.4,-0.020393087,0.0
23.3,-0.017319245,0.0
23.6,-0.013813073,0.0
24.3,-0.010363115,0.0
25.6,-0.0074740713,0.0
27.1,-0.0055850456,0.0
28.1,-0.0049973796,0.0
29.5,-0.005779786,0.0
30.8,-0.007698871,0.0
31.5,-0.0102171805,0.0
32.5,-0.012656312,0.0
33.8,-0.014535138,0.0
35.0,-0.01585993,0.0
36.0,-0.017127862,0.0
36.3,-0.018940065,0.0
35.6,-0.021420814,0.0
34.6,-0.023964139,0.0
33.6,-0.025585093,0.0
32.8,-0.025549931,0.0
31.5,-0.023758344,0.0
27.0,-0.020687785,0.0
20.4,-0.017132754,0.0
12.699999,-0.013917147,0.0
7.0,-0.011574694,0.0
6.099999,-0.010143255,0.0
6.199999,-0.009182682,0.0
6.9,-0.008105266,0.0
9.699999,-0.006635333,0.0
13.399999,-0.00478416,0.0
16.7,-0.0026035993,0.0
18.6,-2.475895E-4,0.0
20.1,0.0020404896,0.0
21.3,0.0040505044,0.0
21.8,0.0055943765,0.0
21.2,0.006519856,0.0
19.5,0.0067640007,0.0
18.9,0.0063570663,0.0
21.6,0.005377465,0.0
24.2,0.0038677857,0.0
25.5,0.0017783614,0.0
28.3,-9.88332E-4,0.0
31.2,-0.004462644,0.0
